"","ID","Title_Level","l"
"5034","174","2","Dameware"
"5035","174","2","Pharmaceutical Industry "
"5036","274","2","Software Documentation "
"5037","274","2","Polycom Video Conferencing"
"5038","274","2","Avaya"
"5039","274","2","Space Systems "
"5040","274","2","Problem Solving"
"5041","484","4","Cloud Foundry"
"5042","484","4","Business Process Improvement "
"5043","484","4","Scientific Data Management"
"5044","484","4","Financial Modeling"
"5045","484","4","Data Management "
"5046","57","5","Business Alliances "
"5047","57","5","Go-to-market Strategy "
"5048","57","5","FDA "
"5049","57","5","Healthcare Consulting"
"5050","57","5","Drug Discovery "
"5051","57","5","Operations Management "
"5052","57","5","Solution Selling "
"5053","57","5","Pre-sales "
"5054","57","5","Sybase "
"5055","57","5","IT Infrastructure Management "
"5056","262","3","Software Installation "
"5057","262","3","Visual Studio "
"5058","262","3","JavaScript "
"5059","262","3","Image Processing "
"5060","262","3","NoSQL "
"5061","304","4","Netflix OSS"
"5062","304","4","Amazon Web Services (AWS)"
"5063","304","4","Ruby"
"5064","304","4","Cloud Foundry"
"5065","304","4","GOLANG"
"5066","266","3","WPF Development"
"5067","266","3","Python "
"5068","266","3","Qt Creator"
"5069","266","3","Matlab Compiler SDK"
"5070","266","3","CSS "
"5071","141","4","IT Management "
"5072","141","4","SQL"
"5073","141","4","VMware vSphere"
"5074","141","4","BOSH"
"5075","141","4","Analysis "
"5076","169","6","Product Marketing "
"5077","169","6","Invest "
"5078","169","6","XML "
"5079","169","6","Financial Risk "
"5080","169","6","Microsoft SQL Server "
"5081","169","6","Entrepreneurship "
"5082","169","6","SaaS "
"5083","169","6","Software Engineering"
"5084","169","6","Business Development "
"5085","169","6","Architecture "
"5086","112","6","Strategic Planning "
"5087","112","6","Small Business "
"5088","112","6","Product Marketing "
"5089","112","6","Wellness "
"5090","112","6","AJAX "
"5091","112","6","SaaS "
"5092","112","6","Microsoft Excel "
"5093","112","6","Leadership Development "
"5094","112","6","Fitness "
"5095","112","6","Data Analysis"
"5096","488","6","ASP.NET "
"5097","488","6","Public Speaking "
"5098","488","6","C++ "
"5099","488","6","Product Marketing "
"5100","488","6","Internal Audit "
"5101","488","6",".Net Workflow "
"5102","488","6","AJAX "
"5103","488","6","Enterprise Software"
"5104","488","6","Operational Excellence "
"5105","488","6","Revenue Cycle "
"5106","2","2","GRC "
"5107","2","2","Computer Hardware"
"5108","2","2","Healthcare"
"5109","2","2","OS X "
"5110","2","2","Biotechnology"
"5111","382","2","Servers "
"5112","382","2","Microsoft Word "
"5113","382","2","Windows      Windows"
"5114","382","2","Avaya"
"5115","382","2","Risk Management "
"5116","27","1","Sinatra "
"5117","27","1","Objective-C "
"5118","27","1","Laboratory Inmation Management System (LIMS)"
"5119","27","1","Microsoft Excel "
"5120","27","1","C++"
"5121","25","1","Python "
"5122","25","1","Process Improvement"
"5123","25","1","Team Leadership"
"5124","25","1","Management"
"5125","25","1","Karma "
"5126","250","1","Web Development "
"5127","250","1","ReactJS "
"5128","250","1","Microsoft Excel"
"5129","250","1","Foundation "
"5130","250","1","Sinatra "
"5131","178","5","Nursing "
"5132","178","5","Computational Biology "
"5133","178","5","Biochemistry "
"5134","178","5","Working with Physicians"
"5135","178","5","DNA "
"5136","178","5","Databases"
"5137","178","5","Medical Devices "
"5138","178","5","Software "
"5139","178","5","Partner Management "
"5140","178","5","Case Managment "
"5141","364","1","CSS "
"5142","364","1","Karma "
"5143","364","1","Statistics "
"5144","364","1","Process Improvement"
"5145","364","1","Git "
"5146","45","5","Mobile Devices "
"5147","45","5","Management "
"5148","45","5","Business Intelligence "
"5149","45","5","Telepresence "
"5150","45","5","DNA sequencing "
"5151","45","5","SAP "
"5152","45","5","Healthcare Industry "
"5153","45","5","Program Management "
"5154","45","5","LIMS "
"5155","45","5","Case Managment "
"5156","135","6",NA
"5157","135","6","Medical Imaging "
"5158","135","6","Microsoft SQL Server "
"5159","135","6","Change Management "
"5160","135","6","Operational Excellence "
"5161","135","6","Training "
"5162","135","6","Invest "
"5163","135","6","EHR "
"5164","135","6","Leadership Development "
"5165","135","6","Software Design "
"5166","392","4","GC analysis tools"
"5167","392","4","JavaScript"
"5168","392","4","Troubleshooting"
"5169","392","4","GC analysis tools"
"5170","392","4","Ruby"
"5171","239","1","SQL "
"5172","239","1","Event Planning "
"5173","239","1","Sales"
"5174","239","1","Enzyme "
"5175","239","1","Jasmine "
"5176","433","3","MFC"
"5177","433","3","Supervisory Skills "
"5178","433","3","Image Processing "
"5179","433","3","Making Things Work "
"5180","433","3","Git"
"5181","76","2","Troubleshooting"
"5182","76","2","Project Management"
"5183","76","2","Accounting "
"5184","76","2","Problem Solving"
"5185","76","2","Earned Value Management "
"5186","66","3","Inmation Technology "
"5187","66","3","C     C"
"5188","66","3","Amazon Dynamodb "
"5189","66","3","Virtual Private Network (VPN)"
"5190","66","3","Disaster Recovery "
"5191","68","4","Business Analysis "
"5192","68","4","Grant Writing "
"5193","68","4","Software Design Patterns"
"5194","68","4","IT Management "
"5195","68","4","Functional Programming"
"5196","84","4","Micro Services"
"5197","84","4","Technical Support "
"5198","84","4","GC analysis tools"
"5199","84","4","MongoDB"
"5200","84","4","VMware vSphere"
"5201","424","3","HP Procurve Networking "
"5202","424","3","Standard Operating Procedure (SOP)"
"5203","424","3","Networking "
"5204","424","3","Verilog "
"5205","424","3","SQL "
"5206","96","1","Strategic Planning"
"5207","96","1","Object-Oriented Programming (OOP) "
"5208","96","1","Rails "
"5209","96","1","Microsoft Office"
"5210","96","1",NA
"5211","477","1","Statistics "
"5212","477","1","Time Management "
"5213","477","1","Pair Programming "
"5214","477","1","TDD "
"5215","477","1","Research"
"5216","11","4","Scientific Data Management"
"5217","11","4","Market Intelligence"
"5218","11","4","Technical Support "
"5219","11","4","Scientific Data Management"
"5220","11","4","Cloud Computing IaaS "
"5221","182","5","Managed Care "
"5222","182","5","Telecommunications "
"5223","182","5","Solution Architecture"
"5224","182","5","Sybase "
"5225","182","5","Databases"
"5226","182","5","Agile Methodologies "
"5227","182","5","Perl "
"5228","182","5","Pharmaceutical Industry "
"5229","182","5","Telepresence "
"5230","182","5","Laboratory Automation "
"5231","405","3","Software Architectural Design "
"5232","405","3","Standard Operating Procedure (SOP)"
"5233","405","3","Linux"
"5234","405","3","Teamwork "
"5235","405","3","Management"
"5236","238","2","Windows "
"5237","238","2","Data Analysis "
"5238","238","2","Technical Support "
"5239","238","2","Microsoft PowerPoint "
"5240","238","2","Mac OS X "
"5241","296","4","Require Analysis "
"5242","296","4","GC analysis tools"
"5243","296","4","Redhat OpenShift"
"5244","296","4","Business Analysis "
"5245","296","4","Pharmaceutical Industry "
"5246","190","4","Sales"
"5247","190","4","Agile Methodologies"
"5248","190","4","Vendor Management "
"5249","190","4","GOLANG"
"5250","190","4","Drug Discovery "
"5251","16","3","Java "
"5252","16","3","MFC"
"5253","16","3","Motion Control"
"5254","16","3","Windows  "
"5255","16","3","C "
"5256","46","5","Healthcare Industry "
"5257","46","5","Go-to-market Strategy "
"5258","46","5","Validation "
"5259","46","5","Software Project Management "
"5260","46","5","Leadership"
"5261","46","5","Healthcare Consulting"
"5262","46","5","Data Center "
"5263","46","5","E-commerce "
"5264","46","5","Operations Management "
"5265","46","5","Equities "
"5266","254","6","ALM "
"5267","254","6","Integration "
"5268","254","6","Change Management "
"5269","254","6","Financial Risk "
"5270","254","6","C# "
"5271","254","6","Agile "
"5272","254","6","Enterprise Architecture "
"5273","254","6","Social Networking "
"5274","254","6","EHR "
"5275","254","6","System Architecture"
"5276","483","5","Healthcare "
"5277","483","5","Agile Methodologies "
"5278","483","5","Pharmaceutical Industry "
"5279","483","5","Microsoft Office"
"5280","483","5","Professional Services "
"5281","483","5","DNA sequencing "
"5282","483","5","Laboratory Automation "
"5283","483","5","Competitive Analysis"
"5284","483","5","Microsoft Office"
"5285","483","5","Databases"
"5286","348","4","Electronic Lab Notebooks "
"5287","348","4","MongoDB"
"5288","348","4","Application Servers (JBoss, WebSphere, WebLogic, Tomcat)"
"5289","348","4","Market Research "
"5290","348","4","Biologics"
"5291","395","2","OS X "
"5292","395","2","OS X "
"5293","395","2","Biotechnology"
"5294","395","2","Risk Management "
"5295","395","2","Mac"
"5296","413","5","JCAHO "
"5297","413","5","Research and Development (R&D)"
"5298","413","5","Disease Management "
"5299","413","5","Product Development "
"5300","413","5","Physicians "
"5301","413","5","Case Management "
"5302","413","5","Medical Devices "
"5303","413","5","Case Managment "
"5304","413","5","Physicians "
"5305","413","5","Case Managment "
"5306","195","5","Quality Assurance "
"5307","195","5","Go-to-market Strategy "
"5308","195","5","Molecular Biology "
"5309","195","5","Project Management "
"5310","195","5","IT Strategy "
"5311","195","5","Biotechnology "
"5312","195","5","Organizational Design"
"5313","195","5","Cross-functional Team Leadership "
"5314","195","5","Perl "
"5315","195","5","Inpatient Care "
"5316","436","6","Personal Training "
"5317","436","6","HTML "
"5318","436","6","Small Business "
"5319","436","6","Business Consulting "
"5320","436","6",".NET "
"5321","436","6","VB.NET     VB.NET"
"5322","436","6","BPM "
"5323","436","6","Revenue Cycle "
"5324","436","6","Financial Analysis "
"5325","436","6","EMR "
"5326","286","2","Require Analysis "
"5327","286","2","Data Analysis "
"5328","286","2","Telelogic DOORS "
"5329","286","2","Problem Solving"
"5330","286","2","Troubleshooting"
"5331","63","3","Microsoft Exchange"
"5332","63","3","Image Processing "
"5333","63","3","Project Management"
"5334","63","3","Help Desk Support "
"5335","63","3","VMware "
"5336","242","4","Web servers (Apache)"
"5337","242","4","Application Servers (JBoss, WebSphere, WebLogic, Tomcat)"
"5338","242","4","Inmation Technology "
"5339","242","4","LIMS "
"5340","242","4","Public Health "
"5341","6","2","Telelogic DOORS "
"5342","6","2","VPN"
"5343","6","2","Microsoft Word "
"5344","6","2","Systems Engineering "
"5345","6","2","Software Documentation "
"5346","268","6","Hospitals "
"5347","268","6","HTML "
"5348","268","6","Change Management "
"5349","268","6","Visual Basic "
"5350","268","6","Financial Analysis "
"5351","268","6","Financial Modeling "
"5352","268","6","Cloud Computing "
"5353","268","6","Invest "
"5354","268","6","Product Launch "
"5355","268","6","Invest "
"5356","298","4","WCF"
"5357","298","4","Strategic Planning "
"5358","298","4","System Administration"
"5359","298","4","Nonprofits     Nonprofits"
"5360","298","4","Grant Writing "
"5361","319","6","Team Building "
"5362","319","6","Financial Analysis "
"5363","319","6","Radiology "
"5364","319","6","Strategy "
"5365","319","6","Business Strategy"
"5366","319","6","Product Development S"
"5367","319","6","Financial Analysis"
"5368","319","6","Web Applications "
"5369","319","6","New Business Development "
"5370","319","6","Enterprise Architecture "
"5371","36","5","Situational Leadership "
"5372","36","5","Strategic Planning "
"5373","36","5","Commercialization"
"5374","36","5","Business Development "
"5375","36","5","Solution Architecture"
"5376","36","5","EMR"
"5377","36","5","ACO "
"5378","36","5","FDA "
"5379","36","5","Wealth Management Services "
"5380","36","5","Professional Services "
"5381","425","6","Finance "
"5382","425","6","HIPAA "
"5383","425","6","Software Development "
"5384","425","6","HL "
"5385","425","6",NA
"5386","425","6","Banking "
"5387","425","6","Web Applications "
"5388","425","6","Business Development "
"5389","425","6","PACS "
"5390","425","6","EMR "
"5391","13","6","Microsoft SQL Server "
"5392","13","6","Weight Loss Coaching "
"5393","13","6","Six Sigma "
"5394","13","6","Management Consulting "
"5395","13","6","Analytical Skills "
"5396","13","6","SDLC "
"5397","13","6","Process Improvement "
"5398","13","6","Invest "
"5399","13","6","Training "
"5400","13","6","IT Strategy "
"5401","171","1","SQL "
"5402","171","1","Enzyme "
"5403","171","1","JSON "
"5404","171","1","Enzyme "
"5405","171","1","Rails "
"5406","48","2","Operational Risk Management "
"5407","48","2","Systems Engineering "
"5408","48","2","Customer Service "
"5409","48","2","Mac OS X "
"5410","48","2","Problem Solving"
"5411","363","6","Team Building "
"5412","363","6","Team Building"
"5413","363","6","Hospitals "
"5414","363","6","Credit Risk "
"5415","363","6","Clinical Research "
"5416","363","6","Application Architecture "
"5417","363","6","jQuery UI "
"5418","363","6","Financial Analysis "
"5419","363","6","Programming "
"5420","363","6","SOA "
"5421","314","2","Financial Reporting "
"5422","314","2","Microsoft Excel "
"5423","314","2","Troubleshooting "
"5424","314","2","Operational Risk Management "
"5425","314","2","Financial Reporting "
"5426","23","4","WCF"
"5427","23","4","Databases "
"5428","23","4","Project Portfolio Management "
"5429","23","4","Site Reliability"
"5430","23","4","Program Development "
"5431","415","2","Sarbanes-Oxley Act "
"5432","415","2","Microsoft PowerPoint "
"5433","415","2","Biotechnology"
"5434","415","2","Databases "
"5435","415","2","Earned Value Management "
"5436","283","3","Spring "
